Time                Sys  Sat              P1             L1             D1             S1 M1             P2             L2             D2             S2 M2
2024-06-07 17:00:00  C   C23   26656422.7970 138806985.0141      2271.9180        33.7000  I  26656412.4450 112792012.7552      1846.1210        32.7000  I
2024-06-07 17:00:00  C   C24   22134876.5860 115262332.9760     -1403.8240        49.8000  I  22134867.9690  93660134.2410     -1140.7230        50.4000  I
2024-06-07 17:00:00  C   C25   22532718.5470 117333874.9110       953.3590        48.4000  I  22532711.5700  95343394.1700       774.6840        48.5000  I
2024-06-07 17:00:00  C   C26   26050932.5550 135654260.3950     -2457.8950        39.2000  I  26050929.4300 110230269.0900     -1997.2380        36.5000  I
2024-06-07 17:00:00  C   C33   22135348.3130 115264650.3170      -647.4260        50.8000  I  22135354.5270  93662029.9280      -526.0860        51.2000  I
2024-06-07 17:00:00  C   C35   26602173.1480 138524579.9812       278.3480        32.8000  I  26602171.6090 112562497.5792       226.1800        35.5000  I
2024-06-07 17:00:00  C   C38   39935505.7110 207954633.6500     -1829.9450        38.4000  I  39935500.8240 168980146.8340     -1486.9800        38.1000  I
2024-06-07 17:00:00  C   C39   36460528.7580 189859882.3870       214.9060        48.9000  I  36460519.3090 154276812.2550       174.6290        49.3000  I
2024-06-07 17:00:00  C   C40   38410547.8360 200013814.8340      1715.5080        43.2000  I  38410543.0660 162527604.8000      1393.9880        43.7000  I
2024-06-07 17:00:00  C   C41   24195675.4840 125993263.2820      2194.9650        44.5000  I  24195676.3670 102379867.5760      1783.5860        45.7000  I
2024-06-07 17:00:00  C   C42   24286993.3130 126468911.4170     -3082.6330        42.6000  I  24286999.3480 102766445.4360     -2504.8910        44.7000  I
2024-06-07 17:00:00  C   C44   25631959.0700 133472446.0600      1742.7730        38.1000  I  25631957.1130 108457334.2110      1416.1480        36.4000  I
2024-06-07 17:00:00  C   C50   26581503.1950 138416864.5150     -3367.9100        33.1000  I  26581489.3240 112475437.7050     -2736.7030        34.5000  I
2024-06-07 17:00:00  C   C56   37695857.3440 196292250.9960      1231.3130        43.6000  I  37695854.5080 159503531.7140      1000.5430        41.8000  I
2024-06-07 17:00:00  C   C59   37425662.6170 194885265.4050       -49.3440        44.3000  I  37425644.7660 158360210.2750       -40.0940        45.9000  I
2024-06-07 17:00:00  C   C60   37952494.1410 197628658.7930       -53.7190        42.1000  I  37952474.1880 160589517.7260       -43.6520        44.8000  I
2024-06-07 17:00:00  C   C62   38617294.7420 201090443.6790        48.2300        42.5000  I  38617288.8830 163402462.5280        39.1910        41.8000  I
2024-06-07 17:00:00  E   E03   23455142.5390 123257783.5290       778.0980        50.4000  X  23455149.5120  92043265.2940       581.0470        49.6000  X
2024-06-07 17:00:00  E   E05   23243466.2190 122145602.0940     -1565.0860        48.2000  X  23243475.1560  91212403.8660     -1168.7340        46.9000  X
2024-06-07 17:00:00  E   E08   26505585.0700 139287813.4010      2441.6480        41.3000  X  26505592.3200 104013658.4520      1823.3090        40.6000  X
2024-06-07 17:00:00  E   E24   26934694.8440 141542991.3290     -2583.0550        42.4000  X  26934703.0080 105697703.5760     -1928.9060        40.0000  X
2024-06-07 17:00:00  E   E25   23403384.1410 122985760.5280      -726.8870        49.9000  X  23403391.7420  91840100.9670      -542.8050        49.9000  X
2024-06-07 17:00:00  E   E02   24426303.9300 128361170.0860      1799.3010        47.5000  X  24426311.3480  95854182.9370      1343.6330        47.4000  X
2024-06-07 17:00:00  G   G03   22880892.7970 120239834.9940      1068.4880        39.0000  C  22880907.1600  93693514.2170       832.5900        37.0000  W
2024-06-07 17:00:00  G   G04   25058699.3520 131684379.5340      3365.1880        32.4000  X         0.0000         0.0000         0.0000         0.0000  -
2024-06-07 17:00:00  G   G16   22325464.3830 117321149.4530      3245.1760        42.1000  C  22325476.4020  91419162.5910      2528.7110        29.5000  W
2024-06-07 17:00:00  G   G25   24695169.8360         0.0000     -3664.0700        30.5000  C  24695187.2460 101122757.7950     -2855.1170        16.3000  W
2024-06-07 17:00:00  G   G26   20076692.8280 105503725.1270       750.4340        49.3000  C  20076706.0940  82210852.9580       584.7540        53.5000  W
2024-06-07 17:00:00  G   G28   21411255.4100 112517171.5000      -972.3240        48.5000  X  21411267.7380  87675881.9460      -757.6560        37.4000  W
2024-06-07 17:00:00  G   G29   23518280.2660 123589632.7000       -79.0700        39.7000  C  23518292.5820  96303566.9820       -61.6130        24.4000  W
2024-06-07 17:00:00  G   G31   20814286.2660 109379819.7790       141.8830        47.6000  C  20814295.4340  85231270.0240       110.5590        49.2000  W
2024-06-07 17:00:00  G   G32   21798552.8520 114552399.3950     -2103.0310        46.7000  C  21798565.9180  89261807.8380     -1638.7270        47.5000  W
2024-06-07 17:00:00  R   R05   19252799.1250 102917355.9100       972.0860        52.1000  P  19252804.8130  80046862.3320       756.0660        48.3000  P
2024-06-07 17:00:00  R   R14   22532324.7150 120110111.1010     -3249.2460        45.3000  P  22532332.5980  93419040.7590     -2527.1910        39.1000  P
2024-06-07 17:00:00  R   R15   19787529.6290 105738672.1930     -1269.2420        51.9000  P  19787536.1130  82241233.1810      -987.1880        47.0000  P
2024-06-07 17:00:00  R   R16   21208017.6600 113289474.7730      1838.3870        47.3000  P  21208026.3550  88114037.8990      1429.8550        44.2000  P
2024-06-07 17:00:00  R   R24   24521135.6560 131125494.6430      1827.4140        35.6000  P  24521147.3360 101986688.9890      1421.3200        30.8000  P
2024-06-07 17:00:00  R   R04   20313201.9220 108776541.9470     -2907.9450        50.5000  P  20313208.9730  84603794.3350     -2261.7340        45.4000  P
2024-06-07 18:00:00  C   C01   37474579.6880 195140011.5160       -31.0080        41.1000  I  37474575.1170 158567242.5190       -25.1950        41.9000  I
2024-06-07 18:00:00  C   C02   37449771.0940 195010865.9300       -52.5390        38.3000  I  37449763.7380 158462309.8590       -42.6910        41.4000  I
2024-06-07 18:00:00  C   C03   36803375.7730 191644891.9680       -36.6560        42.9000  I  36803368.2700 155727165.7230       -29.7850        44.3000  I
2024-06-07 18:00:00  C   C04   38936868.0000 202754529.6280       -14.7540        36.9000  I  38936861.5040 164754657.6540       -11.9880        37.7000  I
2024-06-07 18:00:00  C   C05   39643398.8050 206433739.0651       -33.6560        35.0000  I  39643394.2730 167744349.4792       -27.3480        38.6000  I
2024-06-07 18:00:00  C   C06   36204305.2810 188525686.4960       370.4490        45.7000  I  36204294.6640 153192662.8630       301.0200        46.8000  I
2024-06-07 18:00:00  C   C11   25675143.3590 133697202.1940      2725.2030        35.0000  I  25675137.8320 108639905.5530      2214.4530        35.4000  I
2024-06-07 18:00:00  C   C12   24835640.7730 129325793.5380      1663.8520        38.3000  I  24835634.9800 105087815.7420      1352.0160        41.6000  I
2024-06-07 18:00:00  C   C13   40063775.6720 208622592.7620     -1939.7700        34.9000  I  40063775.6600 169522940.9570     -1576.2230        35.3000  I
2024-06-07 18:00:00  C   C14   24122294.4770 125611161.0400     -3174.0700        42.0000  I  24122287.8050 102069345.0540     -2579.1910        43.3000  I
2024-06-07 18:00:00  C   C16   36678517.4450 190994978.4830       398.5230        47.0000  I  36678510.0590 155199171.6840       323.8320        45.0000  I
2024-06-07 18:00:00  C   C23   25253231.7110 131500286.4980      1803.6370        40.1000  I  25253221.9570 106854737.5490      1465.6020        42.0000  I
2024-06-07 18:00:00  C   C24   23226563.6800 120947025.7380     -1688.2230        46.8000  I  23226555.8980  98279410.8970     -1371.8200        46.8000  I
2024-06-07 18:00:00  C   C25   22134063.3750 115257986.9180       258.2070        50.3000  I  22134055.5740  93656568.3570       209.8160        49.7000  I
2024-06-07 18:00:00  C   C33   23216967.7030 120896906.6600     -2369.4610        47.8000  I  23216975.2890  98238695.1440     -1925.3830        48.4000  I
2024-06-07 18:00:00  C   C34   24614831.9220 128175858.9710      2435.3200        41.1000  I  24614830.3750 104153378.2260      1978.8980        42.0000  I
2024-06-07 18:00:00  C   C39   36253262.5310 188780595.7310       360.2970        48.8000  I  36253252.8320 153399804.1300       292.7700        49.8000  I
2024-06-07 18:00:00  C   C40   37329922.7340 194386753.7640      1371.9490        46.9000  I  37329915.8710 157955164.8000      1114.8200        47.1000  I
2024-06-07 18:00:00  C   C41   23240736.0230 121020651.0200       459.2420        48.1000  I  23240736.8550  98339213.9510       373.1720        48.5000  I
2024-06-07 18:00:00  C   C42   26570805.2730 138361325.4590     -3354.0270        33.9000  I  26570811.5430 112430007.0640     -2725.4220        36.0000  I
2024-06-07 18:00:00  C   C44   24801521.3360 129148187.1440       504.1450        41.0000  I  24801517.2580 104943530.2510       409.6600        40.9000  I
2024-06-07 18:00:00  C   C56   36953502.3910 192426627.5050       897.6250        45.4000  I  36953498.7540 156362398.9690       729.3950        44.3000  I
2024-06-07 18:00:00  C   C59   37459148.0160 195059636.0550       -47.0200        44.1000  I  37459130.2270 158501901.3900       -38.2070        45.9000  I
2024-06-07 18:00:00  C   C60   37987288.2660 197809841.2180       -46.0350        42.4000  I  37987267.4730 160736743.9180       -37.4060        44.4000  I
2024-06-07 18:00:00  C   C62   38585673.8750 200925790.5060        43.0900        42.5000  I  38585667.2150 163268669.6280        35.0160        41.5000  I
2024-06-07 18:00:00  E   E03   23331207.2420 122606494.2710      -488.0470        50.6000  X  23331214.7540  91556911.4650      -364.4490        49.8000  X
2024-06-07 18:00:00  E   E05   24656766.0470 129572487.3690     -2515.5590        43.2000  X  24656779.4140  96758438.3690     -1878.5000        41.6000  X
2024-06-07 18:00:00  E   E08   24951108.1170 131119007.1420      1974.3200        48.1000  X  24951114.2420  97913582.8270      1474.3280        46.5000  X
2024-06-07 18:00:00  E   E24   28728003.1020 150966849.8240     -2556.4690        34.8000  X  28728014.1990 112734989.0230     -1909.0510        32.9000  X
2024-06-07 18:00:00  E   E25   24263749.2500 127507009.1900     -1670.1130        49.2000  X  24263756.5230  95216358.3880     -1247.1640        48.0000  X
2024-06-07 18:00:00  E   E30   27339056.6330 143667743.1180      2284.3280        40.5000  X  27339070.4690 107284413.6400      1705.8320        39.9000  X
2024-06-07 18:00:00  E   E02   23602895.8050 124034143.3330       611.0270        49.8000  X  23602902.0470  92622965.5220       456.2890        49.8000  X
2024-06-07 18:00:00  G   G03   22919117.8440 120440702.1090     -1116.8320        40.0000  C  22919132.8160  93850032.2130      -870.2580        37.1000  W
2024-06-07 18:00:00  G   G04   22784930.0630 119735678.4170      3100.3480        44.2000  X  22784944.0230  93300572.0770      2415.8550        29.2000  W
2024-06-07 18:00:00  G   G16   20642691.9690 108478150.2440      1564.4490        46.2000  C  20642701.7660  84528521.7810      1219.0510        39.2000  W
2024-06-07 18:00:00  G   G26   20219095.9140 106252067.7570     -1062.7030        48.8000  C  20219108.7420  82793979.1100      -828.0780        53.5000  W
2024-06-07 18:00:00  G   G27   23247621.5700 122167009.7010      3754.8130        39.8000  C  23247638.6450  95195179.9040      2925.8280        36.1000  W
2024-06-07 18:00:00  G   G28   22247949.6210 116914018.9150     -1493.5940        47.0000  X  22247962.6020  91101994.2820     -1163.8400        32.7000  W
2024-06-07 18:00:00  G   G29   24295021.9840 127671436.8220     -2129.5980        37.7000  C  24295033.8980  99484194.6820     -1659.4260        22.2000  W
2024-06-07 18:00:00  G   G31   20953976.9300 110113903.5030      -545.1290        47.5000  C  20953986.5080  85803283.9170      -424.7770        49.3000  W
2024-06-07 18:00:00  G   G32   23719859.9920 124648849.9000     -3387.8160        40.1000  C  23719879.6910  97129149.7920     -2639.8590        36.5000  W
2024-06-07 18:00:00  R   R04   22872610.5200 122481991.0280     -4419.7970        42.4000  P  22872621.9650  95263570.5870     -3437.6210        35.5000  P
2024-06-07 18:00:00  R   R05   19651484.5780 105048547.7220     -2143.4800        52.6000  P  19651491.1450  81704453.3690     -1667.1520        48.1000  P
2024-06-07 18:00:00  R   R06   21150857.0550 112865062.4070      2675.1130        39.2000  P         0.0000         0.0000         0.0000        48.1000  -
2024-06-07 18:00:00  R   R09   23800030.3050 127090824.6142      2372.5310        31.9000  P  23800046.3590  98848480.8900      1845.3010        48.1000  C
2024-06-07 18:00:00  R   R15   20980754.0310 112114892.4100     -2081.5820        49.0000  P  20980760.6760  87200513.6130     -1619.0080        44.9000  P
2024-06-07 18:00:00  R   R16   20481559.4410 109408881.0040       409.0040        50.4000  P  20481567.0900  85095802.8090       318.1130        46.8000  P
2024-06-07 18:00:00  R   R17   23044535.7810 123316033.0630      2258.3010        40.8000  P  23044546.4180  95912513.8290      1756.4570        38.4000  P
2024-06-07 18:00:00  R   R18   24047670.2540 128368286.4210      3440.5980        38.1000  P  24047682.2150  99841840.3370      2676.0200        35.5000  P
2024-06-07 18:00:00  R   R24   24006035.2660 128371046.9690      -466.8400        36.9000  P  24006046.4300  99844245.9930      -363.0980        34.3000  P
2024-06-07 19:00:00  C   C01   37492201.8200 195231778.5970       -19.6560        40.7000  I  37492197.0390 158641811.7950       -15.9730        41.6000  I
2024-06-07 19:00:00  C   C02   37485702.3910 195197979.9020       -51.0270        38.1000  I  37485694.8240 158614357.4670       -41.4650        41.1000  I
2024-06-07 19:00:00  C   C03   36825492.7420 191760064.9970       -26.9060        42.8000  I  36825484.9730 155820754.3650       -21.8630        44.1000  I
2024-06-07 19:00:00  C   C04   38943268.9840 202787864.9140        -3.0900        36.5000  I  38943262.4020 164781745.9920        -2.5120        37.4000  I
2024-06-07 19:00:00  C   C05   39668471.3670 206564320.1912       -37.8630        34.3000  I  39668466.0310 167850460.2692       -30.7700        38.3000  I
2024-06-07 19:00:00  C   C06   35917216.4140 187030740.7200       428.9260        46.1000  I  35917205.6760 151977897.3500       348.5390        47.2000  I
2024-06-07 19:00:00  C   C11   23798713.2340 123926165.4710      2499.7700        42.4000  I  23798707.0470 100700143.3910      2031.2700        43.9000  I
2024-06-07 19:00:00  C   C12   24199276.1950 126012103.8770        52.1290        41.3000  I  24199268.5940 102395177.6210        42.3590        44.6000  I
2024-06-07 19:00:00  C   C16   36371607.4450 189396820.2660       455.5230        48.7000  I  36371600.2420 153900537.5730       370.1520        46.0000  I
2024-06-07 19:00:00  C   C23   24121748.9380 125608378.5600      1502.4960        44.0000  I  24121736.2580 102067085.3630      1220.8980        45.8000  I
2024-06-07 19:00:00  C   C24   24423152.0780 127177946.8890     -1771.3400        42.7000  I  24423145.3550 103342538.9250     -1439.3590        43.3000  I
2024-06-07 19:00:00  C   C25   22109415.2500 115129644.4240      -159.6560        49.8000  I  22109407.5630  93552280.8190      -129.7340        50.1000  I
2024-06-07 19:00:00  C   C32   25291625.5470 131700145.7090      1275.0350        39.4000  I  25291621.9840 107017152.4170      1036.0700        41.7000  I
2024-06-07 19:00:00  C   C33   25179101.2890 131114202.4530     -3109.1800        42.2000  I  25179110.7270 106541075.4090     -2526.4650        42.1000  I
2024-06-07 19:00:00  C   C34   23226731.5000 120947730.5240      1391.9380        45.8000  I  23226727.4490  98279946.2520      1131.0630        46.0000  I
2024-06-07 19:00:00  C   C39   36006237.3750 187494271.0970       317.1210        49.9000  I  36006227.5820 152354560.1520       257.6880        50.4000  I
2024-06-07 19:00:00  C   C40   36554024.9690 190346467.6190       855.8550        48.1000  I  36554017.0390 154672104.9900       695.4530        49.7000  I
2024-06-07 19:00:00  C   C41   23597638.0080 122879131.4090     -1427.7460        46.0000  I  23597638.4410  99849381.5330     -1160.1600        47.3000  I
2024-06-07 19:00:00  C   C43   24617547.1170 128190048.1260      2981.9260        42.4000  I  24617543.4020 104164911.0830      2423.0590        42.0000  I
2024-06-07 19:00:00  C   C44   25061606.3670 130502522.2120     -1269.7270        40.3000  I  25061601.6760 106044039.7240     -1031.7540        40.3000  I
2024-06-07 19:00:00  C   C56   36467194.1090 189894310.1920       510.5350        46.4000  I  36467189.5390 154304687.4050       414.8520        46.0000  I
2024-06-07 19:00:00  C   C59   37489679.5550 195218624.3670       -40.8630        44.1000  I  37489660.9650 158631093.3880       -33.2070        46.0000  I
2024-06-07 19:00:00  C   C60   38015836.4920 197958510.0550       -35.7540        42.2000  I  38015815.4100 160857551.4320       -29.0510        43.6000  I
2024-06-07 19:00:00  C   C62   38558699.2660 200785331.4580        34.7070        42.1000  I  38558692.7730 163154535.8440        28.2030        41.7000  I
2024-06-07 19:00:00  E   E03   24158198.5080 126952356.3160     -1896.8590        49.1000  X  24158206.6410  94802196.0230     -1416.4880        48.8000  X
2024-06-07 19:00:00  E   E05   26581426.7500 139686345.8841     -2998.2500        30.5000  X  26581438.6480 104311223.2760     -2238.9530        32.4000  X
2024-06-07 19:00:00  E   E08   23975288.1640 125991050.5460       759.8750        51.2000  X  23975293.2700  94084267.9400       567.4410        48.9000  X
2024-06-07 19:00:00  E   E25   25538526.6800 134205995.3540     -1955.8360        45.3000  X  25538535.0630 100218843.7050     -1460.5270        44.5000  X
2024-06-07 19:00:00  E   E30   26013761.2730 136703338.5580      1577.2970        44.3000  X  26013770.5700 102083741.9170      1177.8520        43.7000  X
2024-06-07 19:00:00  E   E36   28167759.6800 148022572.9990      2259.0200        35.4000  X  28167777.9060 110536403.7860      1686.9300        37.3000  X
2024-06-07 19:00:00  E   E02   23526648.7500 123633473.0110      -314.6130        49.7000  X  23526654.1760  92323766.5720      -234.9380        50.2000  X
2024-06-07 19:00:00  G   G03   24186850.6330 127102652.6560     -2352.2930        35.8000  C  24186866.5470  99041155.1150     -1832.9570        28.9000  W
2024-06-07 19:00:00  G   G04   21089755.8790 110827496.6930      1642.4610        49.2000  X  21089768.6880  86359136.2500      1279.8400        38.3000  W
2024-06-07 19:00:00  G   G08   23091950.2970 121349015.7750      3748.7850        39.0000  C  23091966.3090  94557779.5280      2921.1330        35.3000  W
2024-06-07 19:00:00  G   G09   23969419.5940 125960107.2210      3189.5740        36.5000  C  23969433.1020  98150836.1750      2485.3830        31.6000  W
2024-06-07 19:00:00  G   G16   20212312.7580 106216509.0960      -249.7340        47.5000  C  20212321.6130  82766208.3320      -194.5980        42.2000  W
2024-06-07 19:00:00  G   G18   25501790.7070 134012838.1830      1126.9690        35.0000  X  25501808.4340 104425650.5390       878.1560        14.8000  W
2024-06-07 19:00:00  G   G26   21338144.5390 112132699.6040     -2056.0510        45.9000  C  21338157.3710  87376287.7570     -1602.1170        47.4000  W
2024-06-07 19:00:00  G   G27   20981507.8520 110258580.0700      2607.4060        46.7000  C  20981520.5430  85915903.0100      2031.7460        50.8000  W
2024-06-07 19:00:00  G   G28   23503407.6720 123511457.5670     -2200.8670        42.6000  X  23503422.4410  96242846.1460     -1714.9610        25.2000  W
2024-06-07 19:00:00  G   G31   21588254.9920 113447042.6880     -1341.2810        46.4000  C  21588265.3520  88400531.6630     -1045.1560        39.4000  W
2024-06-07 19:00:00  R   R06   20313834.1290 108398552.2010      -332.3550        39.2000  P         0.0000         0.0000         0.0000        41.9000  -
2024-06-07 19:00:00  R   R07   22744427.5980 121752853.0670      3100.1210        42.5000  P  22744435.4020  94696577.8440      2411.2030        39.2000  P
2024-06-07 19:00:00  R   R09   22423526.3200 119740461.9810      1767.7540        43.2000  P  22423534.4260  93131505.9980      1374.9180        41.7000  P
2024-06-07 19:00:00  R   R15   22412893.8910 119767786.3640     -2103.9300        44.1000  P  22412901.9610  93152757.4180     -1636.3910        40.1000  P
2024-06-07 19:00:00  R   R16   20496197.6250 109487090.8000      -339.3320        51.1000  P  20496203.9300  85156636.2130      -263.9220        46.4000  P
2024-06-07 19:00:00  R   R17   22286338.2970 119258805.6060      -218.0700        43.7000  P  22286346.7540  92756901.3940      -169.6090        39.4000  P
2024-06-07 19:00:00  R   R18   21842671.2030 116597893.4830      2734.7730        45.1000  P  21842681.1680  90687100.5840      2127.0470        42.6000  P
2024-06-07 19:00:00  R   R05   21875668.2150 116938037.8070     -4139.9450        46.5000  P  21875677.5550  90951822.5540     -3219.9570        41.9000  P
2024-06-07 20:00:00  C   C01   37501367.6950 195279521.2590        -6.8240        40.9000  I  37501362.3830 158680609.3570        -5.5470        41.3000  I
2024-06-07 20:00:00  C   C02   37519231.7190 195372593.6330       -45.7270        38.1000  I  37519223.4490 158756248.9120       -37.1560        40.2000  I
2024-06-07 20:00:00  C   C03   36839867.0630 191834929.7750       -14.6450        42.6000  I  36839858.6800 155881590.8120       -11.9020        44.1000  I
2024-06-07 20:00:00  C   C04   38941154.1560 202776868.6580         9.3980        37.0000  I  38941146.5270 164772814.3360         7.6370        36.9000  I
2024-06-07 20:00:00  C   C05   39694796.9380 206701418.8681       -36.9650        33.6000  I  39694790.4180 167961867.4802       -30.0350        37.8000  I
2024-06-07 20:00:00  C   C06   35661525.8670 185699297.5010       271.4650        46.0000  I  35661514.5350 150895991.8960       220.5900        47.8000  I
2024-06-07 20:00:00  C   C11   22494638.0000 117135549.4760      1101.9690        46.5000  I  22494629.4380  95182221.4190       895.4410        48.5000  I
2024-06-07 20:00:00  C   C12   24820847.5160 129248791.3140     -1803.4570        38.7000  I  24820839.4650 105025251.8450     -1465.4570        41.5000  I
2024-06-07 20:00:00  C   C16   36101566.6800 187990651.3760       284.6760        48.2000  I  36101558.9730 152757911.1840       231.3240        46.3000  I
2024-06-07 20:00:00  C   C23   23147965.6560 120537667.8810      1312.2660        48.8000  I  23147951.4380  97946724.4930      1066.3240        48.8000  I
2024-06-07 20:00:00  C   C24   25701219.5860 133833149.2300     -1956.2810        38.9000  I  25701214.3400 108750429.3980     -1589.6370        37.5000  I
2024-06-07 20:00:00  C   C25   22355576.1330 116411463.7450      -580.3480        49.2000  I  22355568.2420  94593863.1740      -471.5820        48.9000  I
2024-06-07 20:00:00  C   C32   25046090.9450 130421588.6950      -553.8050        39.2000  I  25046087.5390 105978221.2370      -450.0120        42.9000  I
2024-06-07 20:00:00  C   C34   22883016.4920 119157938.2200      -463.9610        46.8000  I  22883011.3400  96825598.1520      -377.0080        47.3000  I
2024-06-07 20:00:00  C   C39   35869109.4690 186780214.6770        40.7890        49.7000  I  35869099.4610 151774331.7570        33.1450        50.5000  I
2024-06-07 20:00:00  C   C40   36151682.0940 188251377.0720       317.5980        48.8000  I  36151673.7580 152969675.1520       258.0740        50.7000  I
2024-06-07 20:00:00  C   C41   25020683.9690 130289306.4350     -2498.0700        41.3000  I  25020684.2500 105870756.2280     -2029.8870        43.3000  I
2024-06-07 20:00:00  C   C43   22775347.4060 118597295.2330      2155.4960        49.2000  I  22775341.3480  96370026.4420      1751.5160        48.0000  I
2024-06-07 20:00:00  C   C44   26465737.7580 137814189.0960     -2664.2270        33.3000  I  26465733.8200 111985365.2830     -2164.9020        34.4000  I
2024-06-07 20:00:00  C   C56   36232992.9840 188674780.0990       185.6640        47.2000  I  36232987.7730 153313722.5630       150.8670        46.0000  I
2024-06-07 20:00:00  C   C59   37515014.1090 195350560.2010       -32.0350        43.9000  I  37514994.7730 158738304.7290       -26.0310        45.6000  I
2024-06-07 20:00:00  C   C60   38036027.2890 198063667.0410       -22.4770        41.8000  I  38036005.6050 160943003.8590       -18.2660        43.4000  I
2024-06-07 20:00:00  C   C62   38538017.8750 200677653.7620        24.8090        42.0000  I  38538011.0080 163067041.9790        20.1560        42.9000  I
2024-06-07 20:00:00  E   E03   25819103.8670 135680457.9060     -2831.6640        44.1000  X  25819113.0200 101319929.8610     -2114.5550        42.6000  X
2024-06-07 20:00:00  E   E07   26116339.7420 137242317.3260      1717.0200        43.0000  X  26116348.2110 102486185.9100      1282.1910        43.0000  X
2024-06-07 20:00:00  E   E08   24009741.1170 126172106.6750      -875.5780        50.5000  X  24009746.1520  94219473.2290      -653.8400        49.0000  X
2024-06-07 20:00:00  E   E25   26850212.7890 141098927.4520     -1836.5510        40.8000  X  26850223.1210 105366155.6940     -1371.4530        40.0000  X
2024-06-07 20:00:00  E   E30   25149903.0000 132163753.7980       985.9570        47.6000  X  25149909.5550  98693799.0550       736.2700        46.0000  X
2024-06-07 20:00:00  E   E34   27768618.8050 145925073.3600      2618.8670        35.6000  X  27768628.6020 108970051.5810      1955.6480        36.0000  X
2024-06-07 20:00:00  E   E36   26688408.0860 140248626.2070      1886.5430        42.1000  X  26688419.0820 104731212.4100      1408.7810        39.8000  X
2024-06-07 20:00:00  E   E02   23921973.8980 125710925.0560      -764.2150        49.1000  X  23921979.0120  93875112.1190      -570.6800        49.8000  X
2024-06-07 20:00:00  G   G04   20741825.2340 108999116.2310      -682.0630        49.7000  X  20741837.4880  84934426.0230      -531.4770        39.1000  W
2024-06-07 20:00:00  G   G07   25363209.3280 133284579.1670      2896.9380        32.8000  C  25363221.7540 103858148.9680      2257.3550        22.6000  W
2024-06-07 20:00:00  G   G08   20898632.6090 109823120.5850      2449.4530        47.6000  C  20898644.9450  85576579.2260      1908.6640        49.1000  W
2024-06-07 20:00:00  G   G09   22270623.2810 117032896.1100      1579.5000        43.1000  C  22270635.5040  91194573.6480      1230.7770        42.5000  W
2024-06-07 20:00:00  G   G16   20834616.1330 109486737.7360     -1436.0940        48.0000  C  20834624.3280  85314439.0510     -1119.0350        39.2000  W
2024-06-07 20:00:00  G   G18   25279033.5000 132842272.8170      -582.3440        34.8000  X  25279048.9490 103513513.7880      -453.7730        15.6000  W
2024-06-07 20:00:00  G   G26   22872266.7190 120194545.5190     -2342.7150        39.9000  C  22872280.7150  93658240.3680     -1825.4920        28.9000  W
2024-06-07 20:00:00  G   G27   19955140.7030 104865006.7670       275.9140        50.3000  C  19955152.2770  81713124.0610       215.0000        56.0000  W
2024-06-07 20:00:00  G   G28   25269882.2150 132794314.5520     -2928.7070        35.1000  X  25269900.3670 103476233.2311     -2282.1090        16.9000  W
2024-06-07 20:00:00  G   G31   22831786.6020 119981823.6420     -2300.1950        43.3000  C  22831797.5900  93492563.7840     -1792.3590        33.4000  W
2024-06-07 20:00:00  R   R07   21518933.0740 115192693.9170       372.7070        47.1000  P  21518939.8590  89594234.3930       289.8830        42.8000  P
2024-06-07 20:00:00  R   R09   21332957.8050 113916933.6060      1511.7700        47.3000  P  21332963.0590  88602107.0940      1175.8200        44.7000  P
2024-06-07 20:00:00  R   R15   23808251.8870 127224109.0640     -2080.1640        40.0000  P  23808262.2540  98952108.5800     -1617.9060        35.7000  P
2024-06-07 20:00:00  R   R16   20845364.1600 111352266.9710      -684.0550        50.5000  P  20845371.2810  86607326.8060      -532.0430        45.8000  P
2024-06-07 20:00:00  R   R17   23390966.2270 125169888.5060     -2925.1480        39.6000  P  23390975.2770  97354409.9620     -2275.1170        38.1000  P
2024-06-07 20:00:00  R   R18   20816314.0470 111119171.4520        67.9100        48.3000  P  20816320.9100  86425883.3220        52.8200        44.8000  P
2024-06-07 20:00:00  R   R19   21254663.3950 113698182.8170      3143.3520        38.2000  P  21254670.5350  88431953.0800      2444.8280        41.0000  P
2024-06-07 20:00:00  R   R06   21513495.3670 114800176.2850     -2974.2340        35.9000  P         0.0000         0.0000         0.0000        40.8000  -
2024-06-07 21:00:00  C   C01   37501263.2270 195278981.2530         6.7930        41.1000  I  37501257.6450 158680171.4720         5.5200        41.4000  I
2024-06-07 21:00:00  C   C02   37547806.6480 195521394.5720       -36.8240        37.7000  I  37547797.7460 158877163.0810       -29.9260        40.7000  I
2024-06-07 21:00:00  C   C03   36845288.1950 191863163.1310        -1.2150        43.0000  I  36845279.4410 155904533.9030        -0.9840        44.5000  I
2024-06-07 21:00:00  C   C04   38930586.9300 202721847.3160        21.3160        36.9000  I  38930578.9020 164728105.7960        17.3240        36.7000  I
2024-06-07 21:00:00  C   C05   39720474.6560 206835138.0662       -35.5120        33.0000  I  39720467.5630 168070295.2312       -28.8550        36.9000  I
2024-06-07 21:00:00  C   C06   35594795.8670 185351814.6700      -112.9690        46.4000  I  35594784.5900 150613633.1780       -91.7970        47.6000  I
2024-06-07 21:00:00  C   C11   22414207.2730 116716728.6860      -880.9260        47.1000  I  22414198.2270  94841895.9690      -715.8240        48.9000  I
